Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1968","1968","No","268000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1969","1969","No","268000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1970","1970","No","266000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1971","1971","No","266000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1972","1972","No","264000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1973","1973","No","264905","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1974","1974","No","295500","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1975","1975","No","300000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1976","1976","No","300000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1977","1977","No","300000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1978","1978","No","272998","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1979","1979","No","271000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1980","1980","No","272000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1981","1981","No","272000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1982","1982","No","273000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1983","1983","No","246630","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1984","1984","No","247000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1985","1985","No","251000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1986","1986","No","261000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1987","1987","No","257000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1988","1988","No","247888","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1989","1989","No","243000","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1990","1990","No","275770","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1991","1991","No","261243","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1992","1992","No","272205","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1993","1993","No","271205","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1994","1994","No","269938","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1995","1995","No","269180","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1996","1996","No","269490","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1997","1997","No","266438","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1998","1998","No","259805","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","1999","1999","No","246278","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2000","2000","No","235801","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2001","2001","No","221573","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2002","2002","No","214280","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2003","2003","No","208008","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2004","2004","No","207945","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2005","2005","No","208091","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2006","2006","No","202839","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2007","2007","No","193355","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2008","2008","No","180026","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2009","2009","No","173814","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2010","2010","No","165045","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2011","2011","No","169391","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2012","2012","No","161447","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2013","2013","No","169391","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2014","2014","No","168415","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2015","2015","No","168965","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2016","2016","No","172680","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2017","2017","No","174986","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2018","2018","No","179704","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2019","2019","No","183170","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2020","2020","No","186827","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2021","2021","No","196451","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2022","2022","No","192917","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2023","2023","No","198074","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1961","1961","No","54431","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1962","1962","No","58485","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1963","1963","No","70652","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1964","1964","No","78976","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1965","1965","No","86898","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1966","1966","No","82996","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1967","1967","No","83042","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1968","1968","No","76564","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1969","1969","No","79846","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1970","1970","No","77594","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1971","1971","No","87817","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1972","1972","No","82700","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1973","1973","No","89239","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1974","1974","No","86987","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1975","1975","No","86066","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1976","1976","No","100868","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1977","1977","No","116221","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1978","1978","No","119650","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1979","1979","No","122344","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1980","1980","No","134700","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1981","1981","No","142000","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1982","1982","No","144000","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1983","1983","No","148000","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","1984","1984","No","147000","A","Official figure",""
